Id,Location,HomeTeamId,AwayTeamId,Status,SectionCount,RowCount,SeatCount,MatchDay,StartTime,EndTime
d544b24a-59f7-42c5-b852-97a0ae7dd0ee,16 Delladonna Avenue,710fbb15-7b65-40f3-99f6-a7e990cb4b53,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,2,10,6,8,249,31.12.2010 14:03:20,31.12.2010 16:03:20
2bc31af7-17bb-4d36-829e-5801240f9374,45 Burning Wood Way,815baa9d-02cc-49ae-bf3e-0e8958712efb,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,2,2,6,4,250,01.01.2011 02:56:41,01.01.2011 04:56:41
a017cdde-a197-40cc-9f48-ec00bd3e4e07,0 Gina Crossing,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,815baa9d-02cc-49ae-bf3e-0e8958712efb,2,9,1,10,251,02.01.2011 02:00:52,02.01.2011 04:00:52
ec7652e4-2984-4957-a275-881cf980d771,216 Colorado Terrace,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,710fbb15-7b65-40f3-99f6-a7e990cb4b53,2,4,2,6,252,03.01.2011 06:51:42,03.01.2011 08:51:42
7d9525b4-79e8-4551-98cb-d2be1bea9243,56235 Glacier Hill Lane,a621843d-fee4-4f59-82b2-62a0cf74549f,6240b294-5b27-4d32-b593-d0d73d57bce7,2,10,10,9,253,04.01.2011 18:26:50,04.01.2011 20:26:50
0c188ccb-ffb3-4797-b18e-378173e8356a,05 Miller Place,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,5cf08038-6c03-4d00-99ce-15c927bb71c0,2,4,5,7,254,05.01.2011 02:00:23,05.01.2011 04:00:23
34ec7e2b-208b-4c8f-9bdd-a2aca27f0f05,6181 Montana Terrace,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,52d36a44-a02a-4729-9ffc-9a1241623042,2,10,4,7,255,06.01.2011 15:16:45,06.01.2011 17:16:45
086bac30-293c-4dd7-85b2-5bb269ac78e3,88652 Sunfield Parkway,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,2,8,8,3,256,07.01.2011 17:55:13,07.01.2011 19:55:13
763d30f9-4084-482c-a556-d48531621a34,9246 Schurz Park,b824de3c-cacf-4489-84ca-b7801cba3db7,3748229b-f545-4303-a4f0-bf39565f86f2,2,2,8,2,257,08.01.2011 12:39:09,08.01.2011 14:39:09
6df91a83-ba3d-401c-b565-2668da2e51e3,548 Scofield Avenue,c8b20b59-51b1-4f8b-a3eb-26e207287184,26cc1c37-325f-473c-84cb-f3db7140369c,2,6,1,3,258,09.01.2011 10:46:03,09.01.2011 12:46:03
d948ac09-c605-4ebf-adbf-0b9d3c19f247,8162 Debs Trail,e089d826-6001-45ae-9c5f-0109c044c30b,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,2,9,6,7,259,10.01.2011 22:51:02,11.01.2011 00:51:02
098b2b72-eff2-401c-a06c-725199e5b73e,7 Lerdahl Circle,f74c7855-407a-4989-9079-1e0e98ed1232,05d02e85-9789-441d-b28f-689c6511cf7e,2,7,6,8,260,11.01.2011 15:05:59,11.01.2011 17:05:59
fb55c153-44c2-4038-89fa-c9fceaad0047,71 Roth Plaza,05d02e85-9789-441d-b28f-689c6511cf7e,f74c7855-407a-4989-9079-1e0e98ed1232,2,2,7,9,261,12.01.2011 22:49:41,13.01.2011 00:49:41
59ac2eb8-6a4d-4bb0-a3df-94b21f1d0b94,96 Express Alley,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,e089d826-6001-45ae-9c5f-0109c044c30b,2,9,9,1,262,13.01.2011 01:13:13,13.01.2011 03:13:13
c887b0a6-5bcc-4fa5-b1a6-cc163f270540,62 Buell Pass,26cc1c37-325f-473c-84cb-f3db7140369c,c8b20b59-51b1-4f8b-a3eb-26e207287184,2,7,7,9,263,14.01.2011 14:31:18,14.01.2011 16:31:18
7fb4e63e-14c9-4936-b5dc-0726faf23ee7,89461 Ronald Regan Alley,3748229b-f545-4303-a4f0-bf39565f86f2,b824de3c-cacf-4489-84ca-b7801cba3db7,2,4,4,7,264,15.01.2011 01:07:48,15.01.2011 03:07:48
261afcf9-12db-42be-b003-830b551634ae,01243 Messerschmidt Point,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,2,6,6,2,265,16.01.2011 15:30:48,16.01.2011 17:30:48
ddd0e07e-71c1-472b-958a-0f0294810f04,076 Merry Court,52d36a44-a02a-4729-9ffc-9a1241623042,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,2,10,4,5,266,17.01.2011 17:47:04,17.01.2011 19:47:04
c5cab374-d447-4675-b56f-8cf83b9340a5,901 High Crossing Pass,5cf08038-6c03-4d00-99ce-15c927bb71c0,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,2,4,9,4,267,18.01.2011 08:09:58,18.01.2011 10:09:58
64881512-6611-45da-9e33-caaed7142fb9,14 Talmadge Road,6240b294-5b27-4d32-b593-d0d73d57bce7,a621843d-fee4-4f59-82b2-62a0cf74549f,2,8,3,9,268,19.01.2011 03:30:35,19.01.2011 05:30:35
b3671ee4-f25f-4155-ab16-170ea8ecd5a1,3 Bonner Circle,710fbb15-7b65-40f3-99f6-a7e990cb4b53,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,2,10,5,7,269,20.01.2011 21:50:17,20.01.2011 23:50:17
93433e53-4884-4b94-bcb9-a725bd64f5a9,6 Steensland Alley,815baa9d-02cc-49ae-bf3e-0e8958712efb,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,2,7,2,8,270,21.01.2011 03:06:27,21.01.2011 05:06:27
67f54dde-f394-40d4-9658-2d8d76d02f64,17441 Mitchell Place,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,815baa9d-02cc-49ae-bf3e-0e8958712efb,2,9,3,3,271,22.01.2011 10:55:11,22.01.2011 12:55:11
35af23ba-818f-4137-ba32-3fb60fa70628,581 Paget Parkway,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,710fbb15-7b65-40f3-99f6-a7e990cb4b53,2,1,9,10,272,23.01.2011 00:24:10,23.01.2011 02:24:10
37f04877-d41c-4a67-9da1-5fd33c048cb1,3335 Kinsman Center,a621843d-fee4-4f59-82b2-62a0cf74549f,6240b294-5b27-4d32-b593-d0d73d57bce7,2,5,10,8,273,24.01.2011 14:46:02,24.01.2011 16:46:02
bae8cf25-c68c-4d03-9be6-8e801aa7b1ab,9 Sullivan Plaza,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,5cf08038-6c03-4d00-99ce-15c927bb71c0,2,4,1,10,274,25.01.2011 10:45:34,25.01.2011 12:45:34
848ffaf4-23b5-4ac9-b42b-f7e0ec1c1f6c,802 Center Trail,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,52d36a44-a02a-4729-9ffc-9a1241623042,2,3,5,9,275,26.01.2011 18:08:48,26.01.2011 20:08:48
4ca9e7c6-e95f-4235-95d9-66c404936021,961 Monument Circle,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,2,5,4,7,276,27.01.2011 11:42:58,27.01.2011 13:42:58
17bdb038-2bb1-424d-8842-7e9e262d3405,256 Welch Circle,b824de3c-cacf-4489-84ca-b7801cba3db7,3748229b-f545-4303-a4f0-bf39565f86f2,2,4,10,10,277,28.01.2011 09:32:12,28.01.2011 11:32:12
4b5abb45-53f7-4389-9cbe-40f360c71321,48 Ronald Regan Terrace,c8b20b59-51b1-4f8b-a3eb-26e207287184,26cc1c37-325f-473c-84cb-f3db7140369c,2,4,4,9,278,29.01.2011 23:24:39,30.01.2011 01:24:39
78c732d1-7291-4746-941f-3d295beb8198,75 Elmside Trail,e089d826-6001-45ae-9c5f-0109c044c30b,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,2,6,4,8,279,30.01.2011 12:56:39,30.01.2011 14:56:39
5339b6b5-33ac-446b-9632-00a247a06f55,6 Thierer Circle,f74c7855-407a-4989-9079-1e0e98ed1232,05d02e85-9789-441d-b28f-689c6511cf7e,2,8,10,2,280,31.01.2011 20:03:42,31.01.2011 22:03:42
2e74559c-7ae7-4225-8422-fb6cb6ff652b,9 Sycamore Point,05d02e85-9789-441d-b28f-689c6511cf7e,f74c7855-407a-4989-9079-1e0e98ed1232,2,7,5,9,281,01.02.2011 20:41:11,01.02.2011 22:41:11
cd37d113-4112-4352-87ee-b3a764ca00d0,1 Elka Junction,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,e089d826-6001-45ae-9c5f-0109c044c30b,2,1,3,9,282,02.02.2011 10:50:50,02.02.2011 12:50:50
be817e46-e464-4f17-8ec3-d0490ec9a261,17752 Esker Lane,26cc1c37-325f-473c-84cb-f3db7140369c,c8b20b59-51b1-4f8b-a3eb-26e207287184,2,2,2,1,283,03.02.2011 01:38:33,03.02.2011 03:38:33
663c632c-35a6-4384-8445-3e2c27e33ce5,3 Emmet Parkway,3748229b-f545-4303-a4f0-bf39565f86f2,b824de3c-cacf-4489-84ca-b7801cba3db7,2,10,9,6,284,04.02.2011 04:07:54,04.02.2011 06:07:54
7dffc966-49f0-4091-8660-3cbf05579312,11552 Golf Drive,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,2,6,6,6,285,05.02.2011 21:51:07,05.02.2011 23:51:07
9a2ed580-6ee7-4d24-aaa3-3d968852e6d0,4045 Rockefeller Terrace,52d36a44-a02a-4729-9ffc-9a1241623042,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,2,4,1,4,286,06.02.2011 07:01:24,06.02.2011 09:01:24
e6a1225a-ba2d-4362-bbd8-733cb9e5f6eb,58461 Upham Junction,5cf08038-6c03-4d00-99ce-15c927bb71c0,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,2,5,4,3,287,07.02.2011 15:33:13,07.02.2011 17:33:13
500ba625-654c-40ce-bb0d-8651043320cd,8960 Michigan Center,6240b294-5b27-4d32-b593-d0d73d57bce7,a621843d-fee4-4f59-82b2-62a0cf74549f,2,3,10,4,288,08.02.2011 00:02:40,08.02.2011 02:02:40
4f8d5384-2a91-4471-a58a-b08fa6bcc9eb,4 1st Way,710fbb15-7b65-40f3-99f6-a7e990cb4b53,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,2,3,1,8,289,09.02.2011 10:54:23,09.02.2011 12:54:23
46c80d73-a9e2-4033-b29a-bafd078cef86,0 Stephen Avenue,815baa9d-02cc-49ae-bf3e-0e8958712efb,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,2,4,4,4,290,10.02.2011 16:16:03,10.02.2011 18:16:03
c7f9b86b-f297-4d91-9530-4cb01d0072cc,17 Oneill Center,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,815baa9d-02cc-49ae-bf3e-0e8958712efb,2,7,6,10,291,11.02.2011 11:26:43,11.02.2011 13:26:43
11c674f5-4d2b-41ac-b09c-6dadf7fbdb17,269 Tomscot Park,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,710fbb15-7b65-40f3-99f6-a7e990cb4b53,2,4,1,1,292,12.02.2011 05:07:57,12.02.2011 07:07:57
ff211104-365d-4bfb-8611-08bed5fa5b2b,0 Granby Lane,a621843d-fee4-4f59-82b2-62a0cf74549f,6240b294-5b27-4d32-b593-d0d73d57bce7,2,1,6,1,293,13.02.2011 13:30:06,13.02.2011 15:30:06
b6b0771f-923d-406f-9cab-2476ab2b2a66,18796 Eastwood Crossing,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,5cf08038-6c03-4d00-99ce-15c927bb71c0,2,10,6,2,294,14.02.2011 00:06:30,14.02.2011 02:06:30
5f94575d-de80-4672-8eb4-90c53a1fb02a,09226 Northwestern Avenue,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,52d36a44-a02a-4729-9ffc-9a1241623042,2,3,3,5,295,15.02.2011 09:23:17,15.02.2011 11:23:17
a6e5f18a-cdd3-4040-a369-2192c8bc640b,7341 Becker Trail,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,2,3,1,8,296,16.02.2011 18:52:01,16.02.2011 20:52:01
b2abd28f-1d72-484f-8592-fc1dd07f4632,80 New Castle Center,b824de3c-cacf-4489-84ca-b7801cba3db7,3748229b-f545-4303-a4f0-bf39565f86f2,2,8,2,2,297,17.02.2011 15:15:56,17.02.2011 17:15:56
7567218a-693e-443d-973c-8fdc89bb7e12,42083 Ruskin Terrace,c8b20b59-51b1-4f8b-a3eb-26e207287184,26cc1c37-325f-473c-84cb-f3db7140369c,2,3,9,8,298,18.02.2011 09:05:50,18.02.2011 11:05:50
f369df25-8a31-4762-942b-1e53b57f947f,9363 Pennsylvania Center,e089d826-6001-45ae-9c5f-0109c044c30b,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,2,2,1,2,299,19.02.2011 07:05:37,19.02.2011 09:05:37
d749710e-2c63-419f-ae50-98a95a51e961,32 Lukken Street,f74c7855-407a-4989-9079-1e0e98ed1232,05d02e85-9789-441d-b28f-689c6511cf7e,2,7,3,3,300,20.02.2011 05:42:23,20.02.2011 07:42:23
9136b428-ad98-40e2-89f3-59aaab0e2c28,63387 Luster Court,05d02e85-9789-441d-b28f-689c6511cf7e,f74c7855-407a-4989-9079-1e0e98ed1232,2,3,10,10,301,21.02.2011 18:51:51,21.02.2011 20:51:51
0d4d2f62-b311-4dbd-91c6-84dea0b6d195,99446 Jenifer Point,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,e089d826-6001-45ae-9c5f-0109c044c30b,2,9,1,5,302,22.02.2011 05:21:07,22.02.2011 07:21:07
25e69cb0-f0d0-4835-8954-7e09df12ad19,278 Towne Circle,26cc1c37-325f-473c-84cb-f3db7140369c,c8b20b59-51b1-4f8b-a3eb-26e207287184,2,4,5,10,303,23.02.2011 12:00:16,23.02.2011 14:00:16
9178c2f5-f3b8-44b8-9b12-80fab98b9583,59354 Coleman Street,3748229b-f545-4303-a4f0-bf39565f86f2,b824de3c-cacf-4489-84ca-b7801cba3db7,2,2,2,9,304,24.02.2011 21:25:06,24.02.2011 23:25:06
5e20ae94-6af8-40dc-95b0-f75ab941c8b1,336 Heath Street,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,2,5,8,8,305,25.02.2011 04:26:07,25.02.2011 06:26:07
d6d64d57-26f1-4c94-b0cd-ab147ca8a120,80 Crest Line Pass,52d36a44-a02a-4729-9ffc-9a1241623042,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,2,8,8,3,306,26.02.2011 01:07:13,26.02.2011 03:07:13
8c82464c-7655-4c3d-a277-2862cde98a5a,8496 Florence Drive,5cf08038-6c03-4d00-99ce-15c927bb71c0,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,2,9,5,9,307,27.02.2011 10:50:45,27.02.2011 12:50:45
a7e0eb64-72c4-4cd2-8e01-d9f4d787bdad,1 Hooker Plaza,6240b294-5b27-4d32-b593-d0d73d57bce7,a621843d-fee4-4f59-82b2-62a0cf74549f,2,9,10,3,308,28.02.2011 05:31:56,28.02.2011 07:31:56
0706a483-4353-43f9-a6ba-53e520d04752,108 Victoria Hill,710fbb15-7b65-40f3-99f6-a7e990cb4b53,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,2,5,4,3,309,01.03.2011 22:52:09,02.03.2011 00:52:09
387fba12-d2ae-4e0f-ad22-ae1630187789,8 Shopko Plaza,815baa9d-02cc-49ae-bf3e-0e8958712efb,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,2,4,5,6,310,02.03.2011 05:11:19,02.03.2011 07:11:19
850f58a5-d561-4b5a-8a15-62f3e4de37e9,242 Springview Avenue,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,815baa9d-02cc-49ae-bf3e-0e8958712efb,2,10,3,6,311,03.03.2011 12:15:23,03.03.2011 14:15:23
065240b5-8251-4102-9db4-bb51491ec8c5,62 Pond Alley,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,710fbb15-7b65-40f3-99f6-a7e990cb4b53,2,4,3,9,312,04.03.2011 02:29:28,04.03.2011 04:29:28
54e043d2-f9da-4978-924b-e0d10989c8c9,8629 Northwestern Hill,a621843d-fee4-4f59-82b2-62a0cf74549f,6240b294-5b27-4d32-b593-d0d73d57bce7,2,6,5,10,313,05.03.2011 13:31:48,05.03.2011 15:31:48
fd99306a-e659-42a3-91fb-0ae9fbb64470,11 Northfield Parkway,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,5cf08038-6c03-4d00-99ce-15c927bb71c0,2,2,6,7,314,06.03.2011 19:24:53,06.03.2011 21:24:53
70af1f1d-6db1-4dab-b7ce-092bc327024e,97 Shasta Pass,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,52d36a44-a02a-4729-9ffc-9a1241623042,2,10,8,2,315,07.03.2011 19:42:11,07.03.2011 21:42:11
2ad4b39f-bec8-4fa2-8c45-e5db84163a5f,0801 Sundown Drive,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,2,9,8,7,316,08.03.2011 20:17:29,08.03.2011 22:17:29
1b5ac874-4505-4c31-8fbd-20acc3fab8ed,2 Novick Circle,b824de3c-cacf-4489-84ca-b7801cba3db7,3748229b-f545-4303-a4f0-bf39565f86f2,2,3,9,9,317,09.03.2011 01:42:41,09.03.2011 03:42:41
d2c5aa67-7dbf-4621-b346-116c16653047,74532 3rd Way,c8b20b59-51b1-4f8b-a3eb-26e207287184,26cc1c37-325f-473c-84cb-f3db7140369c,2,5,1,2,318,10.03.2011 02:54:19,10.03.2011 04:54:19
ae9f89b3-4fa1-46f9-88ff-9a8b254ae903,03 Red Cloud Park,e089d826-6001-45ae-9c5f-0109c044c30b,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,2,1,2,8,319,11.03.2011 09:58:45,11.03.2011 11:58:45
51360323-fde4-4169-b0e2-c2b729e839d6,76 Buell Trail,f74c7855-407a-4989-9079-1e0e98ed1232,05d02e85-9789-441d-b28f-689c6511cf7e,2,8,2,4,320,12.03.2011 06:19:59,12.03.2011 08:19:59
ec3f9e76-14e0-4b3f-bae9-e712defed7ac,60693 Mifflin Road,05d02e85-9789-441d-b28f-689c6511cf7e,f74c7855-407a-4989-9079-1e0e98ed1232,2,8,7,10,321,13.03.2011 14:15:11,13.03.2011 16:15:11
5a191bd7-6340-4112-9e52-e286ba0af61e,41 Vera Pass,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,e089d826-6001-45ae-9c5f-0109c044c30b,2,5,7,5,322,14.03.2011 14:40:52,14.03.2011 16:40:52
040646f6-ffa7-4aa7-890e-48eba5b1a1fb,348 Eliot Plaza,26cc1c37-325f-473c-84cb-f3db7140369c,c8b20b59-51b1-4f8b-a3eb-26e207287184,2,9,10,5,323,15.03.2011 16:58:42,15.03.2011 18:58:42
e26e4960-585f-46ae-80b9-a5c8a5970cbb,24 Hermina Trail,3748229b-f545-4303-a4f0-bf39565f86f2,b824de3c-cacf-4489-84ca-b7801cba3db7,2,2,5,7,324,16.03.2011 15:27:04,16.03.2011 17:27:04
30f516f3-e7b0-4d1d-b1dc-175fa3dd7065,5 Gateway Junction,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,2,8,9,8,325,17.03.2011 00:40:43,17.03.2011 02:40:43
04e3fafa-ce34-442f-9ee5-9039bbe3d3a2,4 Mariners Cove Street,52d36a44-a02a-4729-9ffc-9a1241623042,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,2,9,8,1,326,18.03.2011 10:34:29,18.03.2011 12:34:29
e654d8eb-683e-4f1b-b83d-920acbd78b7e,0 Ridgeview Plaza,5cf08038-6c03-4d00-99ce-15c927bb71c0,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,2,6,3,3,327,19.03.2011 13:24:23,19.03.2011 15:24:23
860cdf5b-9794-4f85-9c11-9eecbb9f8194,875 Rutledge Pass,6240b294-5b27-4d32-b593-d0d73d57bce7,a621843d-fee4-4f59-82b2-62a0cf74549f,2,3,4,7,328,20.03.2011 00:55:21,20.03.2011 02:55:21
3a019e19-052d-40a8-acc1-36b30f114639,87619 Knutson Point,710fbb15-7b65-40f3-99f6-a7e990cb4b53,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,2,8,10,5,329,21.03.2011 04:47:52,21.03.2011 06:47:52
1b780a16-c71a-4ba8-b627-f24e3523f753,96569 Gina Street,815baa9d-02cc-49ae-bf3e-0e8958712efb,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,2,2,2,2,330,22.03.2011 18:40:06,22.03.2011 20:40:06
64ad09fc-c260-40b9-a2b9-21021b21d9c9,43103 Miller Center,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,815baa9d-02cc-49ae-bf3e-0e8958712efb,2,2,5,8,331,23.03.2011 14:24:21,23.03.2011 16:24:21
34c8b7d1-6b09-4e95-b719-525ef3a8251a,806 Prairieview Place,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,710fbb15-7b65-40f3-99f6-a7e990cb4b53,2,10,6,3,332,24.03.2011 12:50:32,24.03.2011 14:50:32
d2bcce4f-d7bf-43c0-9491-89a82b49c66b,1821 Waxwing Drive,a621843d-fee4-4f59-82b2-62a0cf74549f,6240b294-5b27-4d32-b593-d0d73d57bce7,2,4,5,1,333,25.03.2011 02:39:47,25.03.2011 04:39:47
4918db27-a874-407d-a62f-f6a4f77d07f0,5428 Cardinal Crossing,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,5cf08038-6c03-4d00-99ce-15c927bb71c0,2,2,7,5,334,26.03.2011 13:12:46,26.03.2011 15:12:46
02e2a359-8869-4a90-94d2-33717e5b4859,0117 Hooker Crossing,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,52d36a44-a02a-4729-9ffc-9a1241623042,2,6,8,7,335,27.03.2011 13:02:17,27.03.2011 15:02:17
53cf0554-bdca-4baf-b7d3-5c9a98e56038,91155 Corscot Point,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,2,6,1,10,336,28.03.2011 05:02:12,28.03.2011 07:02:12
c0668171-aab4-4de7-8a52-adb15ed48e80,961 Blue Bill Park Parkway,b824de3c-cacf-4489-84ca-b7801cba3db7,3748229b-f545-4303-a4f0-bf39565f86f2,2,2,9,4,337,29.03.2011 06:43:42,29.03.2011 08:43:42
22323b4a-a5a4-4a88-a23f-166fc73b0b8a,617 Express Pass,c8b20b59-51b1-4f8b-a3eb-26e207287184,26cc1c37-325f-473c-84cb-f3db7140369c,2,3,7,3,338,30.03.2011 07:49:58,30.03.2011 09:49:58
54597c38-6ae9-404f-98f5-0d38bef7d942,50087 Jenifer Plaza,e089d826-6001-45ae-9c5f-0109c044c30b,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,2,1,7,8,339,31.03.2011 23:33:28,01.04.2011 01:33:28
fec87113-1539-47cc-923e-e0f6a50e5963,0 Manitowish Pass,f74c7855-407a-4989-9079-1e0e98ed1232,05d02e85-9789-441d-b28f-689c6511cf7e,2,9,6,10,340,01.04.2011 22:02:18,02.04.2011 00:02:18
608ffad7-e534-44b0-ab7f-f59628e5633f,6 Oneill Drive,05d02e85-9789-441d-b28f-689c6511cf7e,f74c7855-407a-4989-9079-1e0e98ed1232,2,7,7,9,341,02.04.2011 11:20:02,02.04.2011 13:20:02
cf715ec2-5db7-4a9e-9e2d-3597c06c0f4e,5507 Roth Way,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,e089d826-6001-45ae-9c5f-0109c044c30b,2,6,2,4,342,03.04.2011 14:53:10,03.04.2011 16:53:10
bf2f0d38-98bb-40b2-afa6-25097643cc1c,586 Vernon Avenue,26cc1c37-325f-473c-84cb-f3db7140369c,c8b20b59-51b1-4f8b-a3eb-26e207287184,2,5,5,2,343,04.04.2011 19:18:34,04.04.2011 21:18:34
dfa3057b-4395-41cc-a435-0a712ac32f9e,0676 Farmco Hill,3748229b-f545-4303-a4f0-bf39565f86f2,b824de3c-cacf-4489-84ca-b7801cba3db7,2,10,6,4,344,05.04.2011 07:06:53,05.04.2011 09:06:53
5b3c6e75-4437-4e31-8889-a8f859f976e2,8371 Heffernan Terrace,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,2,3,1,10,345,06.04.2011 12:20:00,06.04.2011 14:20:00
c2e483db-ca0c-4c10-aaa7-353cbe79d0b0,48601 Bayside Road,52d36a44-a02a-4729-9ffc-9a1241623042,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,2,2,9,1,346,07.04.2011 07:45:25,07.04.2011 09:45:25
e4bb7290-9aa5-433e-ba8e-0bce5445b48b,67413 Sloan Avenue,5cf08038-6c03-4d00-99ce-15c927bb71c0,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,2,9,10,1,347,08.04.2011 12:00:45,08.04.2011 14:00:45
200e6ca4-0afa-41c8-9f5d-2eb7382744e5,131 Crescent Oaks Center,6240b294-5b27-4d32-b593-d0d73d57bce7,a621843d-fee4-4f59-82b2-62a0cf74549f,2,3,3,3,348,09.04.2011 15:57:08,09.04.2011 17:57:08
8f2c24e3-b7ee-4f54-9db4-c2424f01e29f,76 Linden Pass,710fbb15-7b65-40f3-99f6-a7e990cb4b53,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,2,3,4,6,349,10.04.2011 03:53:56,10.04.2011 05:53:56
2b019278-bafc-44f2-968a-e0068980c9c5,6 Roxbury Place,815baa9d-02cc-49ae-bf3e-0e8958712efb,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,2,6,2,5,350,11.04.2011 08:17:25,11.04.2011 10:17:25
8ae0846c-a456-4bae-8f93-373123a249f1,5254 Melby Parkway,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,815baa9d-02cc-49ae-bf3e-0e8958712efb,2,9,2,10,351,12.04.2011 03:31:46,12.04.2011 05:31:46
3174618a-4a2e-4edf-8058-e7ed9f76682e,2481 Westerfield Park,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,710fbb15-7b65-40f3-99f6-a7e990cb4b53,2,3,8,10,352,13.04.2011 18:49:56,13.04.2011 20:49:56
f41d394b-6b49-4fa3-b08e-f89c38094736,372 John Wall Parkway,a621843d-fee4-4f59-82b2-62a0cf74549f,6240b294-5b27-4d32-b593-d0d73d57bce7,2,10,6,1,353,14.04.2011 12:54:41,14.04.2011 14:54:41
bb852e55-38ec-4b0c-b418-dc12e8d7d02d,440 Marcy Junction,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,5cf08038-6c03-4d00-99ce-15c927bb71c0,2,5,10,2,354,15.04.2011 05:34:32,15.04.2011 07:34:32
0535593e-3c1f-498d-aade-dab2ac17554f,24 Packers Center,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,52d36a44-a02a-4729-9ffc-9a1241623042,2,8,8,6,355,16.04.2011 10:30:04,16.04.2011 12:30:04
12fe6bb4-114c-46ec-8d97-b399339d6c7c,187 Glendale Road,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,2,1,7,6,356,17.04.2011 03:01:07,17.04.2011 05:01:07
